Date,Section,Title,Sentiment Score,Sentiment Interpretation,Web url
14/10/2024,US news,Man arrested near Trump rally on gun charges ‘deeply admires’ ex-president,-0.9498,Negative,https://www.theguardian.com/us-news/2024/oct/14/trump-rally-gun-arrest-supporter
14/10/2024,US news,North Carolina hurricane recovery team relocated amid threat of ‘armed militia’,-0.9975,Negative,https://www.theguardian.com/us-news/2024/oct/14/north-carolina-hurricane-helene-fema-armed-militia-threat
14/10/2024,US news,The California community caught between a powerful megachurch and far-right extremists,0.9943,Positive,https://www.theguardian.com/us-news/2024/oct/14/election-shasta-california-extremism
14/10/2024,US news,‘I’m terrified I’ll be executed’: Trump win could bring spree of death row killings,-0.9998,Negative,https://www.theguardian.com/us-news/2024/oct/14/death-row-capital-punishment-trump-election
14/10/2024,US news,Hezbollah drone attack kills four IDF soldiers as US prepares to send missile system to Israel | First Thing,-0.9977,Negative,https://www.theguardian.com/us-news/2024/oct/14/first-thing-hezbollah-drone-attack-idf-soldiers-us-missile-system-israel
14/10/2024,US news,Inside the media blitz: three days on the campaign trail with Kamala Harris,0.9981,Positive,https://www.theguardian.com/us-news/2024/oct/13/kamala-harris-shortest-presidential-campaign-trail
14/10/2024,US news,Trump ground game undercut by slow internet that crashes app,-0.9974,Negative,https://www.theguardian.com/us-news/2024/oct/14/trump-ground-game-smartphone-app
14/10/2024,US news,NRA chief involved in gruesome cat killing as college fraternity member,-0.9788,Negative,https://www.theguardian.com/us-news/2024/oct/14/nra-doug-hamlin-cat-killing
14/10/2024,US news,"Husband allegedly killed by ex-ballerina had ‘angry side’, say fellow ballerinas",-0.9991,Negative,https://www.theguardian.com/us-news/2024/oct/14/black-swan-murder-trial-ashley-douglas-benefield-angry-side
14/10/2024,US news,US election briefing: Polls show election tightening as Trump and Harris seek to shore up support,0.5358,Positive,https://www.theguardian.com/us-news/2024/oct/14/us-election-briefing-polls-show-election-tightening-as-trump-and-harris-seek-to-shore-up-support
09/10/2024,US news,Seven tornadoes hit Florida in advance of arrival of Hurricane Milton,-0.962,Negative,https://www.theguardian.com/us-news/2024/oct/09/tornado-warning-florida-hurricane-milton
09/10/2024,US news,Hurricane Milton: tropical storm-force winds reach Florida before ‘storm of the century’,-0.9954,Negative,https://www.theguardian.com/us-news/2024/oct/09/hurricane-milton-florida-landfall-storm-surge
09/10/2024,US news,Some Floridians choose to stay despite warnings of life risk: ‘We have faith in the Lord’,0.998,Positive,https://www.theguardian.com/us-news/2024/oct/09/hurricane-milton-florida-stay-evacuate
09/10/2024,US news,Florida threatens news stations over ad in favor of abortion rights measure,-0.9595,Negative,https://www.theguardian.com/us-news/2024/oct/09/florida-news-abortion-ballot-coverage
09/10/2024,US news,More than 100 raccoons besiege house of woman who had been feeding them,-0.4777,Negative,https://www.theguardian.com/us-news/2024/oct/09/washington-woman-raccoons
09/10/2024,US news,Tim Walz calls for scrapping of electoral college to decide US presidential race,0.9971,Positive,https://www.theguardian.com/us-news/2024/oct/09/election-tim-walz-electoral-college
09/10/2024,US news,Several Florida jails and prisons refuse to evacuate ahead of Hurricane Milton,0.5744,Positive,https://www.theguardian.com/us-news/2024/oct/09/inmate-evacuation-hurricane-milton-jail-prison-florida
09/10/2024,US news,Hurricane Milton: what causes such intense storms?,-0.9707,Negative,https://www.theguardian.com/us-news/2024/oct/08/hurricane-milton-strength-intensity-explainer
09/10/2024,US news,"Ron DeSantis is unfit for hurricane response, activists say: ‘Florida isn’t safe’",0.9631,Positive,https://www.theguardian.com/us-news/2024/oct/09/hurricane-milton-helene-florida-desantis
09/10/2024,US news,‘Formidable’ female bear wins Alaska’s Fat Bear Contest for second year in row,0.9317,Positive,https://www.theguardian.com/us-news/2024/oct/09/fat-bear-contest-winner-grazer
09/10/2024,US news,Republican congressman issues rebuke over ‘outrageous’ Helene disinformation,-0.9879,Negative,https://www.theguardian.com/us-news/2024/oct/09/republican-chuck-edwards-hurricane-helene-disinformation
09/10/2024,US news,Turkish Airlines pilot’s death mid-flight prompts emergency landing in New York,-0.9196,Negative,https://www.theguardian.com/us-news/2024/oct/09/turkish-airlines-pilot-death-jfk
09/10/2024,US news,‘What are we going to be walking back into?’: immense costs for Americans under hurricane threat,0.9963,Positive,https://www.theguardian.com/us-news/2024/oct/09/hurricane-milton-helene-costs-residents
09/10/2024,US news,New Trump January 6 court filing highlights perils of possible JD Vance vice-presidency,-0.79,Negative,https://www.theguardian.com/us-news/2024/oct/09/jd-vance-pence-january-6-jack-smith
09/10/2024,US news,These Native tribes share a history. A conflict steeped in colonialism is tearing them apart,0.0552,Positive,https://www.theguardian.com/us-news/2024/oct/09/muscogee-nation-poarch-creek-indians-colonialism-dispute
09/10/2024,US news,"Tropicana casino, relic of Las Vegas’s mob era, is brought tumbling down",0.7311,Positive,https://www.theguardian.com/us-news/2024/oct/09/tropicana-implosion-las-vegas
09/10/2024,US news,The scramble to flee Florida ahead of Hurricane Milton | First Thing,-0.9913,Negative,https://www.theguardian.com/us-news/2024/oct/09/first-thing-the-scramble-to-flee-florida-ahead-of-hurricane-milton
09/10/2024,US news,Cannabis is now legal in many US states – but can the smell get you in trouble?,0.6851,Positive,https://www.theguardian.com/us-news/2024/oct/09/dui-cannabis-vehicle-search
09/10/2024,US news,US emergency crews struggle as climate crisis fuels ‘unprecedented’ competing disasters,-0.9981,Negative,https://www.theguardian.com/us-news/2024/oct/09/hurricanes-wildfires-climate-crisis
09/10/2024,US news,Wisconsin Senate race tightens as rival attacks Baldwin over LGBTQ+ support,0.9897,Positive,https://www.theguardian.com/us-news/2024/oct/09/wisconsin-senate-race-lgbtq-youth-care
09/10/2024,US news,Hurricane Milton: what does it actually take to evacuate during a weather crisis?,-0.6385,Negative,https://www.theguardian.com/us-news/2024/oct/09/hurricane-milton-evacuation-logistics
09/10/2024,US news,Republicans threaten to punish colleges that allow pro-Palestinian protests,-0.9962,Negative,https://www.theguardian.com/us-news/2024/oct/09/republicans-crackdown-universities-pro-palestinian-protests
09/10/2024,US news,The high life: Kamala Harris cracks open a beer with Stephen Colbert,0.7459,Positive,https://www.theguardian.com/us-news/2024/oct/08/kamala-harris-beer-stephen-colbert-interview
09/10/2024,US news,"Ethel Kennedy, human rights advocate, recovering from stroke",0.9792,Positive,https://www.theguardian.com/us-news/2024/oct/08/ethel-kennedy-stroke-recovering
